"","IDy","ID_Parcelle","type_prod","Autres outils","Charrue","Outil à dents","Outil à disques","Outil rotatif","Pas de travail du sol","nb_tot_trav_sol","Fertilisation (autre)","Fertilisation minérale","Fertilisation organique","Fertilisation organo-minérale","Pas de fertilisation","nb_tot_ferti","tot_azote","Désherbage complet","Désherbage partiel","Désherbage sélectif","Enherbement total","Information inconnue.x","Pas de désherbage","nb_tot_herb","N_trait","N_trait_k","N_missing","IFT_herbi","IFT_insec","IFT_fongi","IFT_tot","IFT_tot2","Animaux de pâture","Autres (non chimiques)","Broyage ou tonte sans ramassage","Fauchage avec exportation des fauches","Fauchage sans exportation des fauches","Herbicide non sélectif de contact","Herbicide non sélectif systémique","Herbicide sélectif antidicotylédones","Herbicide sélectif antigraminées","Information inconnue.y","Intervention chimique (indéfini)","Intervention mécanique (indéfini)","Pas d'intervention","Tonte avec ramassage","nb_tot_int","nb_int_non_ch","nb_int_chim"
"2773","517_2012",517,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2774","517_2013",517,"Conventionnel",0,1,2,0,0,0,3,0,2,0,0,0,2,115,0,0,2,0,0,0,2,4,4,0,2.92857142857143,0,0,2.92857142857143,2.92857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2775","517_2014",517,"Conventionnel",0,1,1,0,2,0,4,0,2,0,0,0,2,161,0,0,2,0,0,0,2,27,27,0,6.34,3.93333333333333,0,10.2733333333333,10.2733333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2776","517_2015",517,"Conventionnel",0,0,0,0,0,1,0,0,3,0,0,0,3,104,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0
"2777","517_2016",517,"Conventionnel",0,0,0,0,0,1,0,0,3,0,0,0,3,198,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0
"2778","517_2017",517,"Conventionnel",0,0,0,0,0,1,0,0,2,0,0,0,2,92,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0
"2779","518_2012",518,"Biologique",0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2780","518_2013",518,"Biologique",0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2781","518_2014",518,"Biologique",0,2,4,0,1,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,2,29,27,2,0.375,0,4.92,8.095,5.295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2782","518_2015",518,"Biologique",0,1,3,0,0,0,4,0,0,0,0,1,0,0,0,0,5,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2783","518_2016",518,"Biologique",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,3,6,6,0,0,0.133333333333333,0.571428571428571,0.704761904761905,0.704761904761905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2784","518_2017",518,"Biologique",0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785","519_2012",519,"Biologique",0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2786","519_2013",519,"Biologique",0,0,1,0,0,0,1,0,0,1,0,0,1,30,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2787","519_2014",519,"Biologique",0,1,2,0,1,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2788","519_2015",519,"Biologique",0,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"2789","519_2016",519,"Biologique",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0
"2790","519_2017",519,"Biologique",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0
"2791","52_2012",52,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792","52_2013",52,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2793","52_2014",52,"Biologique",0,1,5,0,0,0,6,0,0,2,0,0,2,162,0,0,3,0,0,0,3,11,11,0,3.2,0,5.8,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2794","52_2015",52,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2795","52_2016",52,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2796","52_2017",52,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2797","520_2012",520,"Conventionnel",1,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2798","520_2013",520,"Conventionnel",1,2,0,1,1,0,5,0,2,0,0,0,2,135,0,0,4,0,0,0,4,18,13,5,2.375,2.52,1.35,6.245,6.245,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"2799","520_2014",520,"Conventionnel",0,0,1,1,2,0,4,0,2,0,0,0,2,183,0,0,2,0,0,0,2,12,8,4,1.17142857142857,0,1.4,4.97142857142857,2.57142857142857,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"2800","520_2015",520,"Conventionnel",0,0,1,1,1,0,3,0,4,0,0,0,4,215,0,0,1,0,0,0,1,12,12,0,0.133333333333333,0,4.6,4.73333333333333,4.73333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2801","520_2016",520,"Conventionnel",0,0,1,1,0,0,2,0,5,0,0,0,5,214,2,0,0,0,0,0,2,22,11,11,0,0,4.89,4.89,4.89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2802","520_2017",520,"Conventionnel",0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,0,1.55208333333333,3.9,2.9,8.35208333333333,8.35208333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2803","521_2012",521,"Conventionnel",0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804","521_2013",521,"Conventionnel",0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,2,47,45,2,0.943396226415094,0,16.819880952381,17.763277178796,17.763277178796,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2805","521_2014",521,"Conventionnel",0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806","521_2015",521,"Conventionnel",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,61,55,6,3.125,2.33532934131737,25.3666666666667,30.826996007984,30.826996007984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"2807","521_2016",521,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,26,7,1.33333333333333,2.33532934131737,10.7316428571429,16.0669721984602,14.4003055317936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808","521_2017",521,"Conventionnel",0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,31,24,7,0,2.15568862275449,13.6813333333333,16.2536886227545,15.8370219560878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2809","522_2012",522,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2810","522_2013",522,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,78,63,15,3.4,3.5,18.1833333333333,25.0833333333333,25.0833333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2811","522_2014",522,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,63,41,22,2.32142857142857,16.2,10.675,29.1964285714286,29.1964285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2812","522_2015",522,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,2,0,0,0,0,0,2,60,34,26,2.52142857142857,8.25151515151515,12.5,23.2729437229437,23.2729437229437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"2813","522_2016",522,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2814","522_2017",522,"Conventionnel",0,0,0,0,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,88,63,25,2.61428571428571,6.125,21.875,30.6142857142857,30.6142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2815","523_2012",523,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2816","523_2013",523,"Conventionnel",0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2817","523_2014",523,"Conventionnel",0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,4,21,21,0,0.873333333333333,0,3.54,6.55083333333333,4.41333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2818","523_2015",523,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,3,117,0,0,2,0,0,0,2,23,19,4,3.33333333333333,0,1,4.33333333333333,4.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2819","523_2016",523,"Conventionnel",0,0,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820","523_2017",523,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,3,164,0,0,2,0,0,0,2,13,11,2,0.8,0,5.3,6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2821","524_2012",524,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822","524_2013",524,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823","524_2014",524,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824","524_2015",524,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825","524_2016",524,"Conventionnel",0,0,1,1,1,0,3,0,1,1,0,0,2,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826","524_2017",524,"Conventionnel",0,0,1,1,1,0,3,0,1,2,0,0,3,80,0,0,0,0,0,1,0,9,3,6,0,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"2827","525_2012",525,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2828","525_2013",525,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2829","525_2014",525,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2830","525_2015",525,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2831","525_2016",525,"Biologique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2832","525_2017",525,"Biologique",0,0,2,0,2,0,4,0,0,2,1,0,3,0,0,0,3,0,0,0,3,7,7,0,0,0,3.37,3.37,3.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"2833","526_2012",526,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2834","526_2013",526,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2835","526_2014",526,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2836","526_2015",526,"Conventionnel",0,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2837","526_2016",526,"Conventionnel",0,0,0,2,0,0,2,0,7,1,0,0,8,223,0,0,2,0,0,0,2,3,3,0,3,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2838","526_2017",526,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,6,0,0,0,6,269,NA,NA,NA,NA,NA,NA,NA,24,17,7,3.5425,0.709273182957393,1.34,6.19177318295739,5.59177318295739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2839","527_2012",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2840","527_2013",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841","527_2014",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842","527_2015",527,NA,0,1,0,2,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843","527_2016",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2844","527_2017",527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2845","528_2012",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2846","528_2013",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2847","528_2014",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848","528_2015",528,NA,0,1,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,39,0,8.07833333333333,0,3.18,11.2583333333333,11.2583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2849","528_2016",528,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,0,4,170,NA,NA,NA,NA,NA,NA,NA,3,2,1,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850","528_2017",528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2851","529_2012",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2852","529_2013",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2853","529_2014",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2854","529_2015",529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2855","529_2016",529,NA,0,0,1,1,0,0,2,0,1,0,0,0,1,70,1,0,2,0,0,0,3,10,4,6,0,0,1.2,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856","529_2017",529,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,2,130,NA,NA,NA,NA,NA,NA,NA,6,4,2,2.46666666666667,0,0,3.46666666666667,2.46666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857","53_2012",53,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2858","53_2013",53,"Conventionnel",1,0,3,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"2859","53_2014",53,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,3,42,23,19,3,0.151515151515152,13.3571428571429,16.508658008658,16.508658008658,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2860","53_2015",53,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,1,90,71,19,9.72142857142857,0.212121212121212,26.75,36.6835497835498,36.6835497835498,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2861","53_2016",53,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2862","53_2017",53,"Conventionnel",0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,78,62,16,2.8,0,25.4916666666667,28.2916666666667,28.2916666666667,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"2863","531_2012",531,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2864","531_2013",531,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2865","531_2014",531,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866","531_2015",531,"Conventionnel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2867","531_2016",531,"Conventionnel",1,0,0,0,0,0,1,0,0,1,0,0,1,150,0,0,1,0,0,0,1,15,10,5,1.71583333333333,0,0.816,2.53183333333333,2.53183333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
